PassengerId,HomePlanet,CryoSleep,Deck,Cabin_Number,Side,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,Age_Group,total_expenditure,any_expenditure,family,family_size,travel_group,travel_group_size
0182_01,Europa,TRUE,C,3,P,TRAPPIST-1e,24,FALSE,0,0,0,0,0,Ksorab Disight,TRUE,18-25,0,FALSE,Disight,2,0182,1
0183_01,Earth,FALSE,F,36,S,TRAPPIST-1e,37,FALSE,17,146,426,0,232,Stany Weaves,TRUE,31-50,821,TRUE,Weaves,6,0183,1
0186_01,Earth,FALSE,G,28,P,TRAPPIST-1e,25,FALSE,62,0,0,0,956,Camiet Shephendry,FALSE,18-25,1018,TRUE,Shephendry,6,0186,1
0188_01,Earth,TRUE,G,31,S,TRAPPIST-1e,56,FALSE,0,0,0,0,0,Branda Romez,TRUE,51+,0,FALSE,Romez,2,0188,1
0189_01,Earth,FALSE,E,8,P,55 Cancri e,49,FALSE,84,3,401,202,98,Helly Booters,FALSE,31-50,788,TRUE,Booters,4,0189,1
0190_01,Earth,TRUE,G,32,S,55 Cancri e,11,FALSE,0,0,0,0,0,Alraium Disivering,FALSE,0-12,0,FALSE,Disivering,207,0190,1
0192_01,Earth,TRUE,G,29,P,TRAPPIST-1e,1,FALSE,0,0,0,0,0,Tance Adavisons,TRUE,0-12,0,FALSE,Adavisons,9,0192,3
0192_02,Earth,FALSE,G,29,P,TRAPPIST-1e,8,FALSE,0,0,0,0,0,Robyny Adavisons,FALSE,0-12,0,FALSE,Adavisons,9,0192,3
0192_03,Earth,FALSE,G,29,P,TRAPPIST-1e,39,FALSE,0,0,10,898,0,Lilace Adavisons,FALSE,31-50,908,TRUE,Adavisons,9,0192,3
0193_01,Mars,TRUE,F,41,P,TRAPPIST-1e,2,FALSE,0,0,0,0,0,Sps Raf,TRUE,0-12,0,FALSE,Raf,4,0193,3
0193_02,Mars,FALSE,F,41,P,TRAPPIST-1e,23,FALSE,0,0,8,1072,0,Frook Raf,FALSE,18-25,1080,TRUE,Raf,4,0193,3
0193_03,Mars,FALSE,F,41,P,TRAPPIST-1e,0,FALSE,0,0,0,0,0,Goles Raf,TRUE,0-12,0,FALSE,Raf,4,0193,3
0195_01,Mars,FALSE,F,42,P,TRAPPIST-1e,39,FALSE,406,0,867,0,0,Bar Floaf,TRUE,31-50,1273,TRUE,Floaf,4,0195,1
0196_01,Mars,FALSE,D,5,P,PSO J318.5-22,25,FALSE,1052,0,719,0,7,Caper Emead,FALSE,18-25,1778,TRUE,Emead,8,0196,1
0197_01,Europa,FALSE,C,5,P,TRAPPIST-1e,36,FALSE,0,972,0,795,575,Astrak Dissper,FALSE,31-50,2342,TRUE,Dissper,4,0197,1
0198_01,Earth,FALSE,G,30,P,PSO J318.5-22,52,FALSE,0,0,0,0,0,Jeroy Cookson,TRUE,51+,0,FALSE,Cookson,7,0198,1
0199_01,Earth,TRUE,G,33,S,TRAPPIST-1e,18,FALSE,0,0,0,0,0,Regana Morrows,FALSE,18-25,0,FALSE,Morrows,5,0199,1
0200_01,Earth,TRUE,G,31,P,TRAPPIST-1e,15,FALSE,0,0,0,0,0,Elia Colomonson,TRUE,13-17,0,FALSE,Colomonson,3,0200,1
0201_01,Europa,TRUE,B,3,S,TRAPPIST-1e,35,FALSE,0,0,0,0,0,Kaffias Bacistion,TRUE,31-50,0,FALSE,Bacistion,4,0201,2
0201_02,Europa,TRUE,B,3,S,TRAPPIST-1e,47,FALSE,0,0,0,0,0,Edaruma Bacistion,TRUE,31-50,0,FALSE,Bacistion,4,0201,2
0202_01,Europa,TRUE,B,9,P,55 Cancri e,45,FALSE,0,0,0,0,0,Pomera Embleng,TRUE,31-50,0,FALSE,Embleng,2,0202,2
0202_02,Europa,FALSE,A,2,P,55 Cancri e,27,FALSE,0,2433,0,878,443,Vegas Embleng,TRUE,26-30,3754,TRUE,Embleng,2,0202,2
0203_01,Europa,TRUE,C,8,S,TRAPPIST-1e,51,FALSE,0,0,0,0,0,Ancham Heateele,TRUE,51+,0,FALSE,Heateele,1,0203,1
0205_01,Earth,FALSE,G,34,S,TRAPPIST-1e,29,FALSE,0,2,66,0,705,Carma Oneiles,FALSE,26-30,773,TRUE,Oneiles,16,0205,1
0206_01,Europa,FALSE,C,9,S,55 Cancri e,27,FALSE,2,1720,12,1125,122,Nuson Brugashed,TRUE,26-30,2981,TRUE,Brugashed,1,0206,1
0207_01,Earth,TRUE,G,32,P,PSO J318.5-22,19,FALSE,0,0,0,0,0,Thony Mcfaddennon,FALSE,18-25,0,FALSE,Mcfaddennon,6,0207,1
0210_01,Earth,TRUE,D,6,P,55 Cancri e,24,FALSE,0,0,0,0,0,Arraid Inicont,TRUE,18-25,0,FALSE,Inicont,3,0210,1
0211_01,Mars,FALSE,F,44,P,TRAPPIST-1e,29,FALSE,902,1,137,0,0,Pebuts Appie,TRUE,26-30,1040,TRUE,Appie,2,0211,3
0211_02,Mars,TRUE,F,44,P,TRAPPIST-1e,11,FALSE,0,0,0,0,0,Corsh Appie,TRUE,0-12,0,FALSE,Appie,2,0211,3
0211_03,Mars,FALSE,F,44,P,TRAPPIST-1e,17,FALSE,848,0,307,182,0,Picers Date,FALSE,13-17,1337,TRUE,Date,2,0211,3
0212_01,Earth,FALSE,E,9,P,TRAPPIST-1e,13,FALSE,192,0,0,51,739,Inen Workmans,FALSE,13-17,982,TRUE,Workmans,4,0212,2
0212_02,Earth,FALSE,F,45,P,TRAPPIST-1e,35,FALSE,147,188,0,10,387,Shally Workmans,FALSE,31-50,732,TRUE,Workmans,4,0212,2
0213_01,Earth,FALSE,F,46,P,TRAPPIST-1e,21,FALSE,367,281,0,0,146,Carita Navages,FALSE,18-25,794,TRUE,Navages,10,0213,1
0216_01,Earth,FALSE,F,40,S,55 Cancri e,21,FALSE,0,56,0,0,1918,Searla Garnes,FALSE,18-25,1974,TRUE,Garnes,14,0216,1
0217_01,Earth,FALSE,F,47,P,TRAPPIST-1e,38,FALSE,1517,0,0,27,0,Prilly Shieldson,FALSE,31-50,1544,TRUE,Shieldson,8,0217,1
0219_01,Earth,TRUE,G,36,P,TRAPPIST-1e,19,FALSE,0,0,0,0,0,Nica River,TRUE,18-25,0,FALSE,River,7,0219,1
0220_01,Earth,TRUE,G,37,P,TRAPPIST-1e,2,FALSE,0,0,0,0,0,Tyle Wilsoney,TRUE,0-12,0,FALSE,Wilsoney,10,0220,7
0220_02,Earth,FALSE,G,37,P,TRAPPIST-1e,0,FALSE,0,0,0,0,0,Wena Wilsoney,TRUE,0-12,0,FALSE,Wilsoney,10,0220,7
0220_03,Earth,TRUE,G,37,P,TRAPPIST-1e,13,FALSE,0,0,0,0,0,Branca Wilsoney,FALSE,13-17,0,FALSE,Wilsoney,10,0220,7
0220_04,Earth,FALSE,E,10,P,TRAPPIST-1e,25,FALSE,122,84,0,0,0,Dont Wilsoney,FALSE,18-25,206,TRUE,Wilsoney,10,0220,7
0220_05,Earth,FALSE,F,48,P,TRAPPIST-1e,16,FALSE,0,3,0,0,1099,Velyne Wilsoney,FALSE,13-17,1102,TRUE,Wilsoney,10,0220,7
0220_06,Earth,FALSE,G,37,P,55 Cancri e,1,FALSE,0,0,0,0,0,Weney Wilsoney,FALSE,0-12,0,FALSE,Wilsoney,10,0220,7
0220_07,Earth,TRUE,G,37,P,TRAPPIST-1e,15,FALSE,0,0,0,0,0,Guye Wilsoney,TRUE,13-17,0,FALSE,Wilsoney,10,0220,7
0221_01,Mars,FALSE,E,13,S,55 Cancri e,21,FALSE,2237,0,119,0,0,Cowhex Blan,FALSE,18-25,2356,TRUE,Blan,5,0221,7
0221_02,Mars,FALSE,E,13,S,TRAPPIST-1e,23,FALSE,1215,80,1,2,0,Yogark Reke,FALSE,18-25,1298,TRUE,Reke,8,0221,7
0221_03,Mars,FALSE,E,13,S,TRAPPIST-1e,33,FALSE,1933,12,188,1,0,Jacks Reke,FALSE,31-50,2134,TRUE,Reke,8,0221,7
0221_04,Mars,TRUE,E,13,S,TRAPPIST-1e,21,FALSE,0,0,0,0,0,Eerch Reke,TRUE,18-25,0,FALSE,Reke,8,0221,7
0221_05,Mars,FALSE,E,13,S,TRAPPIST-1e,41,FALSE,1230,0,301,43,1023,Panbug Reke,FALSE,31-50,2597,TRUE,Reke,8,0221,7
0221_06,Mars,FALSE,E,13,S,TRAPPIST-1e,16,FALSE,915,0,221,234,0,Gran Reke,FALSE,13-17,1370,TRUE,Reke,8,0221,7
0221_07,Mars,TRUE,E,13,S,TRAPPIST-1e,42,FALSE,0,0,0,0,0,Rohs Reke,FALSE,31-50,0,FALSE,Reke,8,0221,7
0222_01,Mars,FALSE,F,41,S,TRAPPIST-1e,20,FALSE,1406,0,0,11,0,Gone Perte,FALSE,18-25,1417,TRUE,Perte,5,0222,3
0222_02,Mars,TRUE,F,41,S,TRAPPIST-1e,24,FALSE,0,0,0,0,0,Colf Deva,TRUE,18-25,0,FALSE,Deva,5,0222,3
0222_03,Mars,TRUE,E,14,S,TRAPPIST-1e,16,FALSE,0,0,0,0,0,Grake Perte,TRUE,13-17,0,FALSE,Perte,5,0222,3
0223_01,Earth,FALSE,G,35,S,TRAPPIST-1e,21,FALSE,0,2,665,0,9,Evan Sykess,FALSE,18-25,676,TRUE,Sykess,6,0223,1
0224_01,Mars,FALSE,F,42,S,TRAPPIST-1e,32,TRUE,181,0,5,1634,0,Blues Queen,FALSE,31-50,1820,TRUE,Queen,1,0224,1
0225_01,Earth,TRUE,G,38,P,PSO J318.5-22,58,FALSE,0,0,0,0,0,Carly Hortis,TRUE,51+,0,FALSE,Hortis,6,0225,1
0229_01,Earth,FALSE,F,43,S,TRAPPIST-1e,24,FALSE,4,7,0,713,79,Done Sellahaney,FALSE,18-25,803,TRUE,Sellahaney,7,0229,1
0231_01,Mars,FALSE,F,44,S,TRAPPIST-1e,30,FALSE,85,0,1,1720,0,Krus Nate,FALSE,26-30,1806,TRUE,Nate,4,0231,1
0232_01,Earth,TRUE,G,36,S,PSO J318.5-22,27,FALSE,0,0,0,0,0,Nica Bakerrison,FALSE,26-30,0,FALSE,Bakerrison,6,0232,1
0233_01,Mars,FALSE,F,45,S,TRAPPIST-1e,32,FALSE,56,0,256,1438,0,Teda Wist,FALSE,31-50,1750,TRUE,Wist,3,0233,1
0234_01,Earth,FALSE,F,50,P,TRAPPIST-1e,43,FALSE,0,888,0,0,0,Keitha Josey,FALSE,31-50,888,TRUE,Josey,10,0234,1
0237_01,Europa,TRUE,B,11,P,TRAPPIST-1e,42,FALSE,0,0,0,0,0,Weias Aginge,TRUE,31-50,0,FALSE,Aginge,1,0237,1
0239_01,Mars,FALSE,G,734,S,TRAPPIST-1e,37,FALSE,637,0,0,92,319,Diedow Resty,FALSE,31-50,1048,TRUE,Resty,3,0239,1
0240_01,Mars,TRUE,F,52,P,TRAPPIST-1e,35,FALSE,0,0,0,0,0,Puffes Crie,TRUE,31-50,0,FALSE,Crie,2,0240,1
0241_01,Europa,FALSE,E,11,P,55 Cancri e,33,FALSE,0,1249,0,4812,1116,Alas Dischod,FALSE,31-50,7177,TRUE,Dischod,4,0241,1
0242_01,Earth,FALSE,F,46,S,TRAPPIST-1e,18,FALSE,313,1,691,283,0,Almone Sté,FALSE,18-25,1288,TRUE,Sté,1,0242,1
0243_01,Earth,TRUE,G,37,S,TRAPPIST-1e,21,FALSE,0,0,0,0,0,Lilace Cartyernan,FALSE,18-25,0,FALSE,Cartyernan,8,0243,1
0244_01,Mars,TRUE,G,734,S,TRAPPIST-1e,43,FALSE,0,0,0,0,0,Froos Sad,TRUE,31-50,0,FALSE,Sad,5,0244,2
0244_02,Mars,TRUE,F,47,S,55 Cancri e,14,FALSE,0,0,0,0,0,Tous Sad,TRUE,13-17,0,FALSE,Sad,5,0244,2
0245_01,Europa,FALSE,C,6,P,55 Cancri e,46,FALSE,0,3571,0,0,7,Glueba Repumparte,TRUE,31-50,3578,TRUE,Repumparte,3,0245,2
0245_02,Europa,FALSE,C,6,P,TRAPPIST-1e,33,FALSE,0,86,796,584,10912,Anchib Repumparte,FALSE,31-50,12378,TRUE,Repumparte,3,0245,2
0246_01,Mars,FALSE,D,8,P,TRAPPIST-1e,21,FALSE,2947,0,287,27,0,Mele Sesa,FALSE,18-25,3261,TRUE,Sesa,4,0246,1
0248_01,Europa,FALSE,C,10,S,TRAPPIST-1e,33,FALSE,0,1,0,8620,1063,Genifi Spanxibus,FALSE,31-50,9684,TRUE,Spanxibus,1,0248,1
0250_01,Earth,TRUE,G,38,S,PSO J318.5-22,47,FALSE,0,0,0,0,0,Camily Kramosley,FALSE,31-50,0,FALSE,Kramosley,8,0250,1
0251_01,Earth,TRUE,C,11,S,55 Cancri e,54,FALSE,0,0,0,0,0,Diphah Amsive,TRUE,51+,0,FALSE,Amsive,1,0251,1
0252_01,Earth,FALSE,F,53,P,TRAPPIST-1e,30,FALSE,335,695,541,0,0,Leenny Byerry,FALSE,26-30,1571,TRUE,Byerry,6,0252,1
0253_01,Earth,FALSE,G,42,P,TRAPPIST-1e,29,FALSE,272,615,0,0,1,Dawne Cardner,FALSE,26-30,888,TRUE,Cardner,10,0253,1
0254_01,Earth,FALSE,F,54,P,TRAPPIST-1e,21,FALSE,702,172,408,2,6,Race Stenson,TRUE,18-25,1290,TRUE,Stenson,2,0254,1
0255_01,Europa,TRUE,A,3,S,TRAPPIST-1e,24,FALSE,0,0,0,0,0,Ashir Mingious,TRUE,18-25,0,FALSE,Mingious,1,0255,1
0257_01,Mars,FALSE,F,49,S,55 Cancri e,21,FALSE,1664,0,0,0,0,Errohs Berte,FALSE,18-25,1664,TRUE,Berte,4,0257,2
0257_02,Mars,TRUE,F,49,S,TRAPPIST-1e,60,FALSE,0,0,0,0,0,Squars Berte,TRUE,51+,0,FALSE,Berte,4,0257,2
0258_01,Earth,FALSE,F,50,S,TRAPPIST-1e,22,FALSE,0,0,313,299,92,Feryla Cooperkins,FALSE,18-25,704,TRUE,Cooperkins,7,0258,1
0260_01,Europa,FALSE,E,16,S,TRAPPIST-1e,26,FALSE,0,4810,0,981,2054,Segino Inderly,FALSE,26-30,7845,TRUE,Inderly,2,0260,1
0261_01,Earth,FALSE,F,56,P,TRAPPIST-1e,26,FALSE,66,29,0,0,803,Dord Bookerson,FALSE,26-30,898,TRUE,Bookerson,8,0261,1
0263_01,Earth,TRUE,G,43,P,TRAPPIST-1e,28,FALSE,0,0,0,0,0,Maen Merkins,TRUE,26-30,0,FALSE,Merkins,7,0263,1
0265_01,Europa,TRUE,D,8,S,TRAPPIST-1e,39,FALSE,0,0,0,0,0,Etair Herpumble,TRUE,31-50,0,FALSE,Herpumble,3,0265,1
0267_01,Earth,FALSE,F,51,S,TRAPPIST-1e,13,FALSE,118,0,0,754,1,Lilace Sancockett,FALSE,13-17,873,TRUE,Sancockett,4,0267,1
0269_01,Earth,FALSE,F,52,S,55 Cancri e,47,FALSE,0,231,592,0,0,Lerome Polliamposs,TRUE,31-50,823,TRUE,Polliamposs,7,0269,1
0270_01,Earth,FALSE,F,59,P,TRAPPIST-1e,63,FALSE,0,25,128,0,1240,Cathya Fryersonis,FALSE,51+,1393,TRUE,Fryersonis,11,0270,1
0275_01,Europa,TRUE,D,9,S,55 Cancri e,27,FALSE,0,0,0,0,0,Terf Obnoble,TRUE,26-30,0,FALSE,Obnoble,2,0275,1
0277_01,Earth,FALSE,F,61,P,55 Cancri e,50,FALSE,44,2390,0,53,0,Byront Mcdanield,TRUE,31-50,2487,TRUE,Mcdanield,6,0277,1
0278_01,Earth,FALSE,G,734,S,TRAPPIST-1e,35,FALSE,0,0,0,888,0,Judya Beachez,FALSE,31-50,888,TRUE,Beachez,7,0278,2
0278_02,Earth,FALSE,G,45,P,TRAPPIST-1e,45,FALSE,0,97,0,14,333,Marice Beachez,FALSE,31-50,444,TRUE,Beachez,7,0278,2
0281_01,Earth,FALSE,F,63,P,TRAPPIST-1e,19,FALSE,0,0,2078,0,0,Derine Pierry,TRUE,18-25,2078,TRUE,Pierry,4,0281,1
0282_01,Earth,FALSE,F,54,S,TRAPPIST-1e,21,FALSE,0,918,0,0,0,Valex Baketton,TRUE,18-25,918,TRUE,Baketton,5,0282,1
0283_01,Earth,TRUE,G,46,P,PSO J318.5-22,29,FALSE,0,0,0,0,0,Jacky Santin,TRUE,26-30,0,FALSE,Santin,7,0283,2
0283_02,Earth,FALSE,F,64,P,TRAPPIST-1e,22,FALSE,146,654,1,0,2,Roydo Santin,TRUE,18-25,803,TRUE,Santin,7,0283,2
0285_01,Europa,TRUE,E,16,P,TRAPPIST-1e,14,FALSE,0,0,0,0,0,Krabik Invebodene,TRUE,13-17,0,FALSE,Invebodene,8,0285,2
0285_02,Europa,TRUE,E,16,P,55 Cancri e,42,FALSE,0,0,0,0,0,Grasath Invebodene,TRUE,31-50,0,FALSE,Invebodene,8,0285,2
0286_01,Earth,FALSE,F,65,P,55 Cancri e,57,FALSE,3,1281,29,162,13,Carita Jimes,FALSE,51+,1488,TRUE,Jimes,4,0286,1
0287_01,Europa,TRUE,G,734,S,55 Cancri e,39,FALSE,0,0,0,0,0,Tetra Bootty,TRUE,31-50,0,FALSE,Bootty,4,0287,2
0287_02,Europa,FALSE,B,12,P,TRAPPIST-1e,28,FALSE,0,587,32,6,1460,Alasym Bootty,FALSE,26-30,2085,TRUE,Bootty,4,0287,2
0288_01,Earth,FALSE,F,55,S,55 Cancri e,19,FALSE,0,0,0,0,828,Gory Delez,FALSE,18-25,828,TRUE,Delez,2,0288,1
0289_01,Europa,TRUE,C,12,S,55 Cancri e,19,FALSE,0,0,0,0,0,Furuson Objeciane,TRUE,18-25,0,FALSE,Objeciane,5,0289,1
0290_01,Europa,FALSE,B,7,S,55 Cancri e,26,FALSE,0,4458,0,1157,262,Skaton Excialing,TRUE,26-30,5877,TRUE,Excialing,7,0290,4
0290_02,Europa,TRUE,B,7,S,TRAPPIST-1e,17,FALSE,0,0,0,0,0,Algor Excialing,TRUE,13-17,0,FALSE,Excialing,7,0290,4
0290_03,Europa,FALSE,B,7,S,TRAPPIST-1e,43,FALSE,0,0,0,0,0,Dhenar Excialing,TRUE,31-50,0,FALSE,Excialing,7,0290,4
0290_04,Europa,FALSE,B,7,S,55 Cancri e,9,FALSE,0,0,0,0,0,Atino Excialing,TRUE,0-12,0,FALSE,Excialing,7,0290,4
0291_01,Europa,FALSE,D,10,S,TRAPPIST-1e,40,FALSE,0,6500,88,1090,0,Castab Brakeril,TRUE,31-50,7678,TRUE,Brakeril,2,0291,1
0294_01,Europa,TRUE,B,8,S,TRAPPIST-1e,50,FALSE,0,0,0,0,0,Phonons Roforhauge,TRUE,31-50,0,FALSE,Roforhauge,3,0294,1
0297_01,Earth,FALSE,G,47,P,TRAPPIST-1e,24,FALSE,90,2,1324,17,0,Ernice Gardonadox,TRUE,18-25,1433,TRUE,Gardonadox,4,0297,1
0298_01,Europa,TRUE,A,3,P,55 Cancri e,57,FALSE,0,0,0,0,0,Ashird Sorbitter,TRUE,51+,0,FALSE,Sorbitter,6,0298,1
0301_01,Earth,TRUE,G,734,S,TRAPPIST-1e,16,FALSE,0,0,0,0,0,Margia Wriggins,FALSE,13-17,0,FALSE,Wriggins,1,0301,1
0302_01,Earth,FALSE,F,67,P,TRAPPIST-1e,23,FALSE,0,0,15,0,1370,Lesley Shephendry,FALSE,18-25,1385,TRUE,Shephendry,6,0302,1
0303_01,Earth,TRUE,G,41,S,TRAPPIST-1e,23,FALSE,0,0,0,0,0,Oraryn Kirklander,TRUE,18-25,0,FALSE,Kirklander,4,0303,1
0304_01,Europa,FALSE,E,18,S,TRAPPIST-1e,28,FALSE,0,422,0,1851,5166,Betena Ausivetpul,FALSE,26-30,7439,TRUE,Ausivetpul,3,0304,1
0305_01,Europa,FALSE,C,7,P,55 Cancri e,23,FALSE,0,584,0,20,2469,Suhelik Geousker,FALSE,18-25,3073,TRUE,Geousker,1,0305,1
0306_01,Earth,FALSE,E,19,S,TRAPPIST-1e,23,FALSE,368,175,259,1,101,Dony Estevesters,FALSE,18-25,904,TRUE,Estevesters,1,0306,1
0307_01,Earth,FALSE,F,59,S,TRAPPIST-1e,18,FALSE,0,0,1359,0,0,Natald Hickett,TRUE,18-25,1359,TRUE,Hickett,6,0307,1
0309_01,Earth,FALSE,F,60,S,TRAPPIST-1e,18,FALSE,1194,0,157,6,0,Billya Bowerson,FALSE,18-25,1357,TRUE,Bowerson,1,0309,1
0310_01,Europa,FALSE,G,734,S,TRAPPIST-1e,67,FALSE,0,230,0,4476,241,Naviton Coudered,FALSE,51+,4947,TRUE,Coudered,4,0310,1
0313_01,Earth,FALSE,F,68,P,PSO J318.5-22,60,FALSE,7,540,1,0,4,Briney Mckinsond,TRUE,51+,552,TRUE,Mckinsond,10,0313,4
0313_02,Earth,TRUE,G,50,P,55 Cancri e,27,FALSE,0,0,0,0,0,Jona Mckinsond,TRUE,26-30,0,FALSE,Mckinsond,10,0313,4
0313_03,Earth,FALSE,F,68,P,55 Cancri e,49,FALSE,331,0,0,318,0,Jaimer Mckinsond,TRUE,31-50,649,TRUE,Mckinsond,10,0313,4
0313_04,Earth,FALSE,G,50,P,55 Cancri e,0,FALSE,0,0,0,0,0,Hary Mckinsond,TRUE,0-12,0,FALSE,Mckinsond,10,0313,4
0314_01,Earth,FALSE,G,51,P,55 Cancri e,26,FALSE,386,0,74,0,1330,Kell Kochroeders,FALSE,26-30,1790,TRUE,Kochroeders,2,0314,1
0315_01,Earth,TRUE,G,42,S,PSO J318.5-22,35,FALSE,0,0,0,0,0,Adriet Valezaley,TRUE,31-50,0,FALSE,Valezaley,7,0315,1
0316_01,Europa,FALSE,B,9,S,TRAPPIST-1e,24,FALSE,0,2628,0,170,0,Hallah Sorbitter,TRUE,18-25,2798,TRUE,Sorbitter,6,0316,2
0316_02,Europa,TRUE,B,9,S,TRAPPIST-1e,20,FALSE,0,0,0,0,0,Beneba Sorbitter,TRUE,18-25,0,FALSE,Sorbitter,6,0316,2
0320_01,Earth,FALSE,G,44,S,TRAPPIST-1e,18,FALSE,0,2,0,0,0,Breney Bellarkerd,FALSE,18-25,2,TRUE,Bellarkerd,5,0320,2
0320_02,Earth,FALSE,G,44,S,TRAPPIST-1e,21,FALSE,0,5,3,0,0,Garley Bellarkerd,FALSE,18-25,8,TRUE,Bellarkerd,5,0320,2
0321_01,Earth,FALSE,F,61,S,TRAPPIST-1e,59,TRUE,1018,0,209,0,0,Quites Bache,FALSE,51+,1227,TRUE,Bache,5,0321,1
0322_01,Earth,TRUE,G,45,S,PSO J318.5-22,13,FALSE,0,0,0,0,0,Annya Blange,FALSE,13-17,0,FALSE,Blange,4,0322,1
0324_01,Earth,TRUE,G,53,P,55 Cancri e,43,FALSE,0,0,0,0,0,Carma Hooperez,FALSE,31-50,0,FALSE,Hooperez,2,0324,1
0326_01,Earth,TRUE,G,47,S,TRAPPIST-1e,29,FALSE,0,0,0,0,0,Charly Edwartizman,FALSE,26-30,0,FALSE,Edwartizman,4,0326,1
0327_01,Earth,FALSE,G,734,S,TRAPPIST-1e,19,FALSE,17,0,784,0,2,Jasony Ocherman,TRUE,18-25,803,TRUE,Ocherman,4,0327,1
0330_01,Europa,FALSE,C,14,S,TRAPPIST-1e,2,FALSE,0,0,0,0,0,Bellah Siveduced,TRUE,0-12,0,FALSE,Siveduced,2,0330,3
0330_02,Europa,FALSE,C,14,S,TRAPPIST-1e,32,FALSE,247,4651,0,46,202,Alraium Disivering,TRUE,31-50,5146,TRUE,Disivering,207,0330,3
0330_03,Europa,FALSE,C,14,S,TRAPPIST-1e,33,FALSE,443,317,0,148,1260,Hekaton Siveduced,FALSE,31-50,2168,TRUE,Siveduced,2,0330,3
0331_01,Earth,FALSE,F,72,P,TRAPPIST-1e,25,FALSE,0,0,251,0,552,Lewise Burchard,FALSE,18-25,803,TRUE,Burchard,4,0331,1
0333_01,Mars,TRUE,F,73,P,55 Cancri e,29,FALSE,0,0,0,0,0,Phios Melie,TRUE,26-30,0,FALSE,Melie,3,0333,1
0334_01,Mars,FALSE,F,62,S,TRAPPIST-1e,29,FALSE,5715,2,211,1476,0,Unfly Mushe,FALSE,26-30,7404,TRUE,Mushe,3,0334,1
0336_01,Earth,FALSE,F,74,P,TRAPPIST-1e,44,FALSE,695,1,16,0,0,Maura Cookson,FALSE,31-50,712,TRUE,Cookson,7,0336,1
0337_01,Mars,TRUE,F,63,S,55 Cancri e,2,FALSE,0,0,0,0,0,Guanch Perle,TRUE,0-12,0,FALSE,Perle,4,0337,3
0337_02,Mars,FALSE,F,63,S,TRAPPIST-1e,19,FALSE,417,349,634,3,1057,Weros Perle,TRUE,18-25,2460,TRUE,Perle,4,0337,3
0337_03,Mars,FALSE,F,63,S,55 Cancri e,0,FALSE,0,0,0,0,0,Alraium Disivering,TRUE,0-12,0,FALSE,Disivering,207,0337,3
0338_01,Earth,TRUE,G,48,S,TRAPPIST-1e,18,FALSE,0,0,0,0,0,Ireen Guerson,TRUE,18-25,0,FALSE,Guerson,11,0338,1
0340_01,Europa,TRUE,B,10,S,55 Cancri e,38,FALSE,0,0,0,0,0,Pentard Poille,TRUE,31-50,0,FALSE,Poille,1,0340,1
0341_01,Earth,TRUE,G,57,P,PSO J318.5-22,5,FALSE,0,0,0,0,0,Lorian Webstephrey,FALSE,0-12,0,FALSE,Webstephrey,9,0341,1
0343_01,Earth,FALSE,F,76,P,PSO J318.5-22,31,FALSE,121,0,0,274,907,Meremy Salez,FALSE,31-50,1302,TRUE,Salez,4,0343,1
0345_01,Mars,TRUE,E,21,S,TRAPPIST-1e,30,FALSE,0,0,0,0,0,Berios Racke,FALSE,26-30,0,FALSE,Racke,2,0345,1
0346_01,Earth,TRUE,G,59,P,55 Cancri e,15,FALSE,0,0,0,0,0,Lynney Chanan,TRUE,13-17,0,FALSE,Chanan,11,0346,1
0347_01,Mars,FALSE,F,64,S,TRAPPIST-1e,27,FALSE,434,0,1434,0,0,Cousk Kraie,FALSE,26-30,1868,TRUE,Kraie,5,0347,1
0348_01,Mars,FALSE,D,12,P,TRAPPIST-1e,22,FALSE,142,2876,202,3,0,Stray Mane,TRUE,18-25,3223,TRUE,Mane,4,0348,2
0348_02,Mars,FALSE,G,734,S,TRAPPIST-1e,36,FALSE,520,0,1865,0,0,Weet Mane,TRUE,31-50,2385,TRUE,Mane,4,0348,2
0350_01,Earth,TRUE,G,60,P,PSO J318.5-22,14,FALSE,0,0,0,0,0,Loresa Burchanez,TRUE,13-17,0,FALSE,Burchanez,5,0350,1
0352_01,Mars,FALSE,F,78,P,TRAPPIST-1e,23,FALSE,2001,0,2975,0,0,Hits Strad,FALSE,18-25,4976,TRUE,Strad,2,0352,1
0355_01,Earth,TRUE,G,734,S,TRAPPIST-1e,18,FALSE,0,0,0,0,0,Tricky Warrison,TRUE,18-25,0,FALSE,Warrison,5,0355,1
0356_01,Europa,TRUE,B,15,P,55 Cancri e,36,FALSE,0,0,0,0,0,Pharmus Gloyanthy,TRUE,31-50,0,FALSE,Gloyanthy,4,0356,1
0357_01,Earth,FALSE,F,65,S,TRAPPIST-1e,41,FALSE,0,1198,0,124,572,Eduard Mcleaney,FALSE,31-50,1894,TRUE,Mcleaney,4,0357,1
0358_01,Earth,TRUE,G,50,S,TRAPPIST-1e,50,FALSE,0,0,0,0,0,Ronna Connon,TRUE,31-50,0,FALSE,Connon,6,0358,2
0358_02,Earth,TRUE,G,50,S,PSO J318.5-22,32,FALSE,0,0,0,0,0,Dandy Connon,TRUE,31-50,0,FALSE,Connon,6,0358,2
0359_01,Earth,FALSE,F,66,S,PSO J318.5-22,26,FALSE,148,0,453,0,88,Celine Popez,FALSE,26-30,689,TRUE,Popez,4,0359,1
